
'cl2' , 'hocl', 'cl2o', 'cl_', 'cl3_', 'ocl_', 'br2', 'hobr', 'br2o', 'br_', 'br3_', 'obr_', 'brcl', 'br2cl_', 'brcl2_', 'brocl', 'hp', 'oh_', 'nap'
1.954904628647579e-15, 1.2083419792641063e-08, 2.2047510552771693e-18, 0.001682983732548419, 5.92214987031574e-19, 4.094846404870956e-09, 1.7463792986212316e-08, 3.230678968202782e-05, 6.58594411991868e-09, 3.299865784705417e-05, 9.282580370492077e-12, 6.462980901709466e-07, 5.020541915774568e-11, 3.820841778334125e-11, 3.2107761690661263e-13, 1.3546154574014359e-13, 9.997545616044323e-08, 1.0002454986503626e-07, 0.00168300000001
2.0320896048284412e-15, 1.2317776224881993e-08, 2.2910851805249588e-18, 0.0017159834173976296, 6.276622585248948e-19, 4.173871796341253e-09, 1.7465241932444006e-08, 3.2306539683335116e-05, 6.585896227562258e-09, 3.299896902811397e-05, 9.283551507389267e-12, 6.462315941313638e-07, 5.1193546013120795e-11, 3.896099609760706e-11, 3.3381988017825374e-13, 1.3808707494344844e-13, 9.99847820703062e-08, 1.0001522024590011e-07, 0.00171600000001
2.1108881201172403e-15, 1.2552598574650163e-08, 2.37929221867848e-18, 0.0017489831016149842, 6.6454327728023325e-19, 4.253060388591232e-09, 1.7467009378735926e-08, 3.2306288162886814e-05, 6.585726488700158e-09, 3.299928051897638e-05, 9.284583900892805e-12, 6.46165913368967e-07, 5.218320038005005e-11, 3.971427589670873e-11, 3.468100181405348e-13, 1.4071929093661303e-13, 9.9994765418337e-08, 1.000052348556858e-07, 0.0017490000000100002
2.1914284528150096e-15, 1.2789158591153578e-08, 2.469788295503992e-18, 0.001781982783533489, 7.029169268488666e-19, 4.332811495985871e-09, 1.746839355787615e-08, 3.2306036285579446e-05, 6.585675370502849e-09, 3.2999594694463074e-05, 9.285518775425462e-12, 6.46098436960688e-07, 5.317196999156452e-11, 4.046659560404618e-11, 3.6005245284286236e-13, 1.4336994427468713e-13, 1.0000390059110318e-07, 9.999609956103699e-08, 0.0017820000000100002
2.272940363132054e-15, 1.3022475528377606e-08, 2.5607107780238934e-18, 0.0018149824698640998, 7.425621168050963e-19, 4.411391606231238e-09, 1.7470037306807512e-08, 3.2305787154636404e-05, 6.585502364729127e-09, 3.299990419527108e-05, 9.286443744453864e-12, 6.460326107981037e-07, 5.41612328237886e-11, 4.1219932543122836e-11, 3.7353754230920504e-13, 1.4598461029166062e-13, 1.0001325369845366e-07, 9.998674805791878e-08, 0.00181500000001
2.355930520978101e-15, 1.325562968110332e-08, 2.653233532225795e-18, 0.0018479821563276734, 7.836719610755606e-19, 4.490001957339299e-09, 1.7471263841872388e-08, 3.230553911907764e-05, 6.585187605407246e-09, 3.300021398117738e-05, 9.287559933287591e-12, 6.459665230196944e-07, 5.515035825512967e-11, 4.197245602176223e-11, 3.872854943144129e-13, 1.4859485785078563e-13, 1.0002279314000513e-07, 9.997721205408328e-08, 0.00184800000001
2.441032215030185e-15, 1.3492086345673516e-08, 2.748745034284812e-18, 0.0018809818384401174, 8.264738058499324e-19, 4.569658526692358e-09, 1.7472991638657516e-08, 3.230528543870311e-05, 6.5853914339883184e-09, 3.3000527614133755e-05, 9.288392366853577e-12, 6.459001909803491e-07, 5.6140325394742026e-11, 4.272600880499137e-11, 4.0127095438775503e-13, 1.5124633846545265e-13, 1.0003263145026538e-07, 9.996737919437659e-08, 0.00188100000001
2.526963119660196e-15, 1.3725040654755565e-08, 2.844484115487066e-18, 0.0019139815252577025, 8.705747850604761e-19, 4.648111832033684e-09, 1.7474526471482712e-08, 3.230503740441062e-05, 6.5849526552848384e-09, 3.300083673374365e-05, 9.289273522695505e-12, 6.458343964055122e-07, 5.7129778690240257e-11, 4.348011508534821e-11, 4.1550042792672716e-13, 1.5385694186220993e-13, 1.0004199659176424e-07, 9.995802103796907e-08, 0.0019140000000100001
2.614412512221253e-15, 1.3957881583622059e-08, 2.9418203350417518e-18, 0.0019469812122542573, 9.162423735484479e-19, 4.726500108409159e-09, 1.7476029873016622e-08, 3.230478840891828e-05, 6.585133655518105e-09, 3.300114570729978e-05, 9.290420195662777e-12, 6.457685338781407e-07, 5.811960703430383e-11, 4.423276363105279e-11, 4.299884431498263e-13, 1.5646353893990816e-13, 1.0005126074016275e-07, 9.994876552300937e-08, 0.0019470000000100002
2.704022501648525e-15, 1.4194319984839836e-08, 3.0423331756437533e-18, 0.001979980894422591, 9.636998016753498e-19, 4.806116658042199e-09, 1.7477643400625446e-08, 3.230453510003679e-05, 6.585192870146326e-09, 3.300145939559482e-05, 9.291210919369391e-12, 6.45702290547302e-07, 5.910970079137249e-11, 4.4987050690084675e-11, 4.4473061134349393e-13, 1.5911412609148466e-13, 1.0006126042798105e-07, 9.993877707744333e-08, 0.00198000000001
2.7943684269699947e-15, 1.4426930390181247e-08, 3.142847956591524e-18, 0.002012980581747585, 1.0125112559241818e-18, 4.884405564443261e-09, 1.7478938858519714e-08, 3.230428836775234e-05, 6.584628262094661e-09, 3.300176824724487e-05, 9.292297574581896e-12, 6.456361929594727e-07, 6.009991820779105e-11, 4.573977610507813e-11, 4.597203926396743e-13, 1.617184415819998e-13, 1.0007039717899922e-07, 9.992965234376626e-08, 0.00201300000001
2.8870436389869454e-15, 1.4663354044166414e-08, 3.24670925106756e-18, 0.002045980264034628, 1.0632400984246766e-18, 4.963916112011109e-09, 1.748067925926032e-08, 3.2304034848692726e-05, 6.584784464817066e-09, 3.300208168733881e-05, 9.2931968941662e-12, 6.45569958030078e-07, 6.109071609055497e-11, 4.649442787430821e-11, 4.749590593843478e-13, 1.643688952172967e-13, 1.0008017071606687e-07, 9.991989350588308e-08, 0.00204600000001
2.980362171129404e-15, 1.4895749207327412e-08, 3.3504241138148967e-18, 0.002078979951615581, 1.1153093264964173e-18, 5.042161817161494e-09, 1.7482139129361292e-08, 3.230378721253459e-05, 6.584476815544202e-09, 3.300239011499114e-05, 9.294141900088191e-12, 6.45504342575455e-07, 6.208101151375728e-11, 4.724858095564732e-11, 4.904373300010627e-13, 1.6697264396917023e-13, 1.000895801313368e-07, 9.991050004284237e-08, 0.00207900000001
3.075996743150272e-15, 1.513201526750261e-08, 3.457558938414605e-18, 0.002111979634065073, 1.1693577605872896e-18, 5.12166721732776e-09, 1.748350212120424e-08, 3.2303535557470935e-05, 6.584388242679923e-09, 3.300270377038031e-05, 9.295115339982131e-12, 6.454372734805303e-07, 6.307188801652804e-11, 4.800245622626157e-11, 5.061745935397044e-13, 1.6961952460259221e-13, 1.0009889188656923e-07, 9.990120581286625e-08, 0.00211200000001
3.1723049844980614e-15, 1.5364282003464045e-08, 3.564511623007429e-18, 0.0021449793219289115, 1.2248100269292936e-18, 5.199757271359827e-09, 1.7484934728371042e-08, 3.230328782912985e-05, 6.584298218928496e-09, 3.3003011940880436e-05, 9.296202261876384e-12, 6.45371625483581e-07, 6.406229123566259e-11, 4.875666520631707e-11, 5.221598867735877e-13, 1.7222316454331936e-13, 1.0010813955571222e-07, 9.989197725959932e-08, 0.00214500000001
3.2708900878296644e-15, 1.560037358411171e-08, 3.67490688189536e-18, 0.002177979004626476, 1.2823148356763342e-18, 5.279187388463675e-09, 1.7486654318279997e-08, 3.230303460838067e-05, 6.584586807658347e-09, 3.300332498976883e-05, 9.29697924292562e-12, 6.453052599405381e-07, 6.505331673067647e-11, 4.951107276282663e-11, 5.383919023840066e-13, 1.7486629778961124e-13, 1.0011772199917055e-07, 9.98824164225675e-08, 0.00217800000001
3.3710776049482976e-15, 1.58367578537813e-08, 3.787088283694037e-18, 0.0022109786869704516, 1.3416197264787182e-18, 5.358675725193997e-09, 1.748824014341634e-08, 3.23027827029263e-05, 6.584011079007941e-09, 3.3003638521901974e-05, 9.29805794110857e-12, 6.452390878571452e-07, 6.604567191009338e-11, 5.026631176350502e-11, 5.548864869526931e-13, 1.7751416069007338e-13, 1.0012768715966011e-07, 9.98724756725315e-08, 0.00221100000001
3.471831567491845e-15, 1.6068636735297188e-08, 3.898830057178824e-18, 0.002243978375378358, 1.4023283380794142e-18, 5.436607921601884e-09, 1.7489699131062324e-08, 3.230253550889542e-05, 6.583935401165762e-09, 3.300394612072174e-05, 9.299046504392691e-12, 6.451733954605701e-07, 6.703636988908027e-11, 5.10203046745206e-11, 5.716267501329332e-13, 1.8011255238250593e-13, 1.0013670545131662e-07, 9.9863481177356e-08, 0.0022440000000099997
3.575040170914434e-15, 1.6304919390058282e-08, 4.01434153047234e-18, 0.002276978057912307, 1.4652421866570854e-18, 5.516008170518777e-09, 1.749133832216536e-08, 3.230228290724358e-05, 6.583837345768723e-09, 3.3004259410241746e-05, 9.29993525648585e-12, 6.451071015173554e-07, 6.802756271952861e-11, 5.177547019639078e-11, 5.885927257455246e-13, 1.827597177422675e-13, 1.0014640824956707e-07, 9.985380579081557e-08, 0.0022770000000099998
3.679746473561571e-15, 1.65410024572673e-08, 4.131449319909831e-18, 0.0023099777406747715, 1.5300103831092508e-18, 5.595378618051425e-09, 1.749279126634518e-08, 3.2302030888366893e-05, 6.583737489025761e-09, 3.300457265708938e-05, 9.300838138879883e-12, 6.450406434268247e-07, 6.901958202925088e-11, 5.2530136680390737e-11, 6.058327661113906e-13, 1.854037903758863e-13, 1.0015610272890371e-07, 9.984414057191679e-08, 0.00231000000001
3.7859617952380066e-15, 1.6777204775862566e-08, 4.2502942256193375e-18, 0.0023429774233667236, 1.5966705526028243e-18, 5.674699107666487e-09, 1.7494220540092124e-08, 3.230177837115442e-05, 6.583876799052778e-09, 3.3004885996416835e-05, 9.301921329005303e-12, 6.449741586462754e-07, 7.001208482688288e-11, 5.3284929464239756e-11, 6.233472236123835e-13, 1.880494963560446e-13, 1.001657431647078e-07, 9.983453108870239e-08, 0.00234300000001
3.893658601319637e-15, 1.701338632216739e-08, 4.370765239115004e-18, 0.0023759771060688152, 1.6652309889718831e-18, 5.754030046219797e-09, 1.749578493501432e-08, 3.230152642158412e-05, 6.583773191916669e-09, 3.3005199189719826e-05, 9.302795554816607e-12, 6.449074674148278e-07, 7.100343502177555e-11, 5.404072498241307e-11, 6.410572943752328e-13, 1.9069853038598708e-13, 1.0017505263912041e-07, 9.982525325966033e-08, 0.00237600000001
4.0018621999420695e-15, 1.7245009710718647e-08, 4.490589930512031e-18, 0.00240897679487269, 1.7352772937494907e-18, 5.8318164272095205e-09, 1.7497276287945826e-08, 3.2301279796168786e-05, 6.583446650581139e-09, 3.300550635426474e-05, 9.303769002341308e-12, 6.448420729611633e-07, 7.199637343003913e-11, 5.4795352309454063e-11, 6.590509176575238e-13, 1.9329248934915491e-13, 1.0018418657243178e-07, 9.981615205080433e-08, 0.00240900000001
4.113364763576602e-15, 1.7484187173764643e-08, 4.6160355484184715e-18, 0.002441976473572689, 1.8080392477681854e-18, 5.912150930653196e-09, 1.7498922987623597e-08, 3.230102378470701e-05, 6.5833390096390784e-09, 3.300582346434215e-05, 9.304615732260829e-12, 6.447753678054719e-07, 7.298877376785683e-11, 5.5551638200280466e-11, 6.772830965763412e-13, 1.9597060644988003e-13, 1.0019440134379088e-07, 9.980597584177998e-08, 0.00244200000001
4.225659213555101e-15, 1.772033011347924e-08, 4.741526754900909e-18, 0.002474976156336116, 1.882528235773105e-18, 5.99145765171058e-09, 1.7500216499908685e-08, 3.2300772428277515e-05, 6.583229204319672e-09, 3.3006136866278844e-05, 9.305749698174888e-12, 6.447084285868006e-07, 7.398111588875886e-11, 5.630634085165292e-11, 6.957845751352986e-13, 1.986169842054411e-13, 1.0020370854130967e-07, 9.979670558677407e-08, 0.00247500000001
4.339464213305377e-15, 1.7956541338655015e-08, 4.868758324952269e-18, 0.0025079758390723446, 1.95898672921979e-18, 6.0707206048674e-09, 1.7501984013538993e-08, 3.230051963299451e-05, 6.583117513778689e-09, 3.3006449816947106e-05, 9.306618099648924e-12, 6.446424312885811e-07, 7.497335276822685e-11, 5.706336038403413e-11, 7.145251445098348e-13, 2.0126243518112334e-13, 1.0021343770335489e-07, 9.978701688291874e-08, 0.00250800000001
4.454997312256756e-15, 1.819338140348913e-08, 4.9981043493952e-18, 0.002540975520969704, 2.0376125333363805e-18, 6.1501923899898264e-09, 1.7503526396333668e-08, 3.230026655632486e-05, 6.583003921345794e-09, 3.300676383117063e-05, 9.307723722550675e-12, 6.445761054585953e-07, 7.596749683800232e-11, 5.781916028142945e-11, 7.335078929872479e-13, 2.039142388292766e-13, 1.0022327112774602e-07, 9.977722626169183e-08, 0.00254100000001
4.539553154334243e-15, 1.8382223375527177e-08, 5.1023715777390436e-18, 0.0025739752394490756, 2.1032569235681024e-18, 6.241712683480089e-09, 1.7424519202227774e-08, 3.229725806817143e-05, 6.5817991580238665e-09, 3.300712279988722e-05, 9.265824516968479e-12, 6.473845453462389e-07, 7.660533693935295e-11, 5.830588389423991e-11, 7.492844687296307e-13, 2.0601166490920842e-13, 9.977915407038871e-08, 1.0022133473837179e-07, 0.00257400000001
4.657114784169157e-15, 1.8617868894743116e-08, 5.234046326201707e-18, 0.0026069749226093554, 2.1853591823769075e-18, 6.3211247927453994e-09, 1.7425811153772895e-08, 3.2297006766659443e-05, 6.581683436496776e-09, 3.300743581468631e-05, 9.266748006223271e-12, 6.473179625775014e-07, 7.759398165259632e-11, 5.905767270860675e-11, 7.686730778335899e-13, 2.0865174306290275e-13, 9.978893059610034e-08, 1.002115158491416e-07, 0.0026070000000099998
4.7765639633221786e-15, 1.8854978891164458e-08, 5.368219327836512e-18, 0.0026399746038102837, 2.2697861497204622e-18, 6.40102955314752e-09, 1.7427572275204613e-08, 3.229675341598523e-05, 6.581565918256932e-09, 3.300775031595881e-05, 9.267892519648303e-12, 6.472510040513018e-07, 7.858326037180991e-11, 5.981052382927888e-11, 7.883232274623423e-13, 2.113090126223959e-13, 9.979835266482938e-08, 1.0020205477323643e-07, 0.00264000000001
4.897762062971737e-15, 1.9092866047040194e-08, 5.5045715419728005e-18, 0.0026729742840703456, 2.356508385565559e-18, 6.481099231473569e-09, 1.742884747355627e-08, 3.229649985567673e-05, 6.581666837549214e-09, 3.300806624630478e-05, 9.268774231621823e-12, 6.471833638833584e-07, 7.957131791159767e-11, 6.056283544491822e-11, 8.082287080153532e-13, 2.13972741111018e-13, 9.980774569923123e-08, 1.001926246299041e-07, 0.00267300000001
5.0200273123665016e-15, 1.9328930721403996e-08, 5.641529768679074e-18, 0.002705973966740592, 2.4451519550652023e-18, 6.560577025642242e-09, 1.7430456187002694e-08, 3.2296247325896725e-05, 6.581544722339478e-09, 3.3008379427042045e-05, 9.269740794350393e-12, 6.471172161200362e-07, 8.056154232628569e-11, 6.131668651317899e-11, 8.283682318087262e-13, 2.1661643982440204e-13, 9.981770171271249e-08, 1.0018263122087521e-07, 0.00270600000001
5.143655292160275e-15, 1.9564533032148438e-08, 5.779845720637569e-18, 0.002738973649957143, 2.5359129473925637e-18, 6.639973476598097e-09, 1.7431857835688368e-08, 3.229599670282265e-05, 6.581420923126048e-09, 3.3008692273178296e-05, 9.270650924733274e-12, 6.470499186676819e-07, 8.155062422738225e-11, 6.206860537001579e-11, 8.487714760958027e-13, 2.1925468721986285e-13, 9.9826636624775e-08, 1.0017366444576976e-07, 0.00273900000001
5.26950871938585e-15, 1.9802530127665588e-08, 5.9213098908823036e-18, 0.0027719733301133642, 2.62925718909071e-18, 6.720031121955333e-09, 1.7433504294903722e-08, 3.229574159449684e-05, 6.581415020713766e-09, 3.300900792829905e-05, 9.271572361591198e-12, 6.469835657728407e-07, 8.254128091910355e-11, 6.282271423328195e-11, 8.694543101348514e-13, 2.2191931373652996e-13, 9.98369284202978e-08, 1.0016333793745706e-07, 0.00277200000001
5.3968051269901165e-15, 2.0040396175440538e-08, 6.064425072284521e-18, 0.002804973010407586, 2.7248419039768287e-18, 6.800083682404941e-09, 1.7435253386297328e-08, 3.229548763683658e-05, 6.581286655804406e-09, 3.300932334453406e-05, 9.272541599373176e-12, 6.469163426549269e-07, 8.352967363785615e-11, 6.357685134918092e-11, 8.903039672835522e-13, 2.2458532031353817e-13, 9.984624429532543e-08, 1.0015399247689257e-07, 0.00280500000001
5.525352694429373e-15, 2.027722240959346e-08, 6.2086117168626045e-18, 0.0028379726921353605, 2.8225269169904504e-18, 6.879740908004895e-09, 1.743671137279464e-08, 3.229523396666866e-05, 6.5813965570045904e-09, 3.300963761746613e-05, 9.27348774360061e-12, 6.468500805070127e-07, 8.45197496925837e-11, 6.433028139141438e-11, 9.114853575089773e-13, 2.2723757390448461e-13, 9.985641562423692e-08, 1.001437908369387e-07, 0.00283800000001
5.656334523509794e-15, 2.051735721752478e-08, 6.356525762702607e-18, 0.0028709723692757387, 2.923048307896378e-18, 6.960675328104255e-09, 1.74383466344042e-08, 3.229497814455372e-05, 6.581264005277749e-09, 3.300995629807922e-05, 9.274374054327507e-12, 6.467816907819884e-07, 8.551001399887199e-11, 6.508468085450709e-11, 9.328829785564094e-13, 2.2992503595535484e-13, 9.98655579789158e-08, 1.00134623010981e-07, 0.00287100000001
5.787675812120425e-15, 2.0753224392932323e-08, 6.5034737586622314e-18, 0.002903972052384959, 3.025327777401009e-18, 7.039909437398036e-09, 1.7439666649558322e-08, 3.229472665416001e-05, 6.580989294106558e-09, 3.301026932653477e-05, 9.27552707542366e-12, 6.467155377728112e-07, 8.650005263455797e-11, 6.583796054610447e-11, 9.545257281176647e-13, 2.325648332119349e-13, 9.987555281833937e-08, 1.0012460224564362e-07, 0.00290400000001
5.920515358469846e-15, 2.0989126480613913e-08, 6.652176502812577e-18, 0.0029369717352902653, 3.129935125908589e-18, 7.1193110940459166e-09, 1.744119795338954e-08, 3.229447541178196e-05, 6.580832003966802e-09, 3.301058234666119e-05, 9.276255034331471e-12, 6.46648487431769e-07, 8.749061156618397e-11, 6.659159416095111e-11, 9.76438448028578e-13, 2.35207141912898e-13, 9.98846058639425e-08, 1.0011552744795798e-07, 0.0029370000000099998
6.0565060564911224e-15, 2.1230581448707808e-08, 6.8062052249749125e-18, 0.0029699714108436383, 3.2378036797473626e-18, 7.2005113055087185e-09, 1.7442731159160836e-08, 3.2294217384452384e-05, 6.580933771018433e-09, 3.3010902715805404e-05, 9.277183710327748e-12, 6.465803499971801e-07, 8.848105260043392e-11, 6.734540801534766e-11, 9.985523185282693e-13, 2.379125354397771e-13, 9.989436800150976e-08, 1.0010574369767137e-07, 0.00297000000001
6.192432108071536e-15, 2.146651748182486e-08, 6.95831486914314e-18, 0.0030029710938164885, 3.3472360838983204e-18, 7.279809831434995e-09, 1.744433532570363e-08, 3.2293966003364936e-05, 6.580671955529993e-09, 3.301121559228802e-05, 9.27842471340674e-12, 6.465136420649701e-07, 8.947169631005601e-11, 6.809961204274891e-11, 1.0209729009018828e-12, 2.4055221479560814e-13, 9.990358578332553e-08, 1.0009650726339651e-07, 0.00300300000001
6.329862399880857e-15, 2.1702324612361548e-08, 7.111898433041328e-18, 0.0030359707768879305, 3.459096457790633e-18, 7.35913710501794e-09, 1.7445731005302135e-08, 3.229371461928845e-05, 6.580528029861923e-09, 3.301152857773146e-05, 9.279242718681559e-12, 6.464470090818076e-07, 9.0463204160673e-11, 6.885403920395766e-11, 1.043620831482149e-12, 2.431965259439947e-13, 9.991311485565857e-08, 1.0008696070027139e-07, 0.00303600000001
6.47054408812476e-15, 2.194407041421646e-08, 7.271280504539355e-18, 0.003068970452083522, 3.574429948478649e-18, 7.440401957166102e-09, 1.744730395474619e-08, 3.2293457094570985e-05, 6.580381941163949e-09, 3.3011849262015096e-05, 9.28025031793536e-12, 6.463784679757671e-07, 9.145389282717237e-11, 6.960828864139044e-11, 1.0665263172273659e-12, 2.4589908369336104e-13, 9.992249666033634e-08, 1.0007756345393081e-07, 0.00306900000001
6.611136446797059e-15, 2.2180139210116633e-08, 7.428551101610212e-18, 0.003101970134996403, 3.6913855968159656e-18, 7.519623560626932e-09, 1.7449128558553898e-08, 3.229320358135329e-05, 6.580334775213934e-09, 3.301216197275923e-05, 9.28124102587392e-12, 6.463131834606362e-07, 9.244550443480112e-11, 7.036414341059725e-11, 1.089702428464244e-12, 2.485427690338659e-13, 9.993283737095368e-08, 1.0006720776754993e-07, 0.00310200000001
6.753223885696341e-15, 2.241604222724657e-08, 7.587447342923664e-18, 0.0031349698180133637, 3.810813809125745e-18, 7.598908607418017e-09, 1.745042068741121e-08, 3.229295234170882e-05, 6.580183733811547e-09, 3.301247511560567e-05, 9.282083798841259e-12, 6.462464700990344e-07, 9.343655456310995e-11, 7.111833107683318e-11, 1.113090898626347e-12, 2.511849273215456e-13, 9.994234731603874e-08, 1.0005768594145478e-07, 0.00313500000001
6.89863943697622e-15, 2.265811161360909e-08, 7.75220590359442e-18, 0.0031679694928213142, 3.9338476299294445e-18, 7.680234789874074e-09, 1.7452105299927935e-08, 3.229269376500477e-05, 6.580151584429878e-09, 3.3012796072487696e-05, 9.282986957286482e-12, 6.461782546270203e-07, 9.442759308114301e-11, 7.187345906366493e-11, 1.1367410342287328e-12, 2.53899048853155e-13, 9.995200254862708e-08, 1.0004802049998905e-07, 0.00316800000001
7.04381360338219e-15, 2.2894233618920884e-08, 7.914641780380454e-18, 0.0032009691756303437, 4.058460028104671e-18, 7.759504966543941e-09, 1.7453513124907712e-08, 3.229244169107543e-05, 6.579976387523027e-09, 3.301310930231653e-05, 9.283894480328685e-12, 6.461121006417755e-07, 9.542015463294468e-11, 7.262895960274099e-11, 1.1606433474472949e-12, 2.5654088020671647e-13, 9.996193789785066e-08, 1.0003807659490178e-07, 0.00320100000001
7.192358411162373e-15, 2.3136351098919825e-08, 8.082823615357671e-18, 0.003233968850404611, 4.186743661746845e-18, 7.840815274241413e-09, 1.7455136661027397e-08, 3.229218327823438e-05, 6.579939698973031e-09, 3.3013430352735074e-05, 9.284986308122725e-12, 6.460437580857773e-07, 9.641228212979534e-11, 7.338346695313086e-11, 1.1847999956297425e-12, 2.5924980593055407e-13, 9.99715100814301e-08, 1.0002849803763763e-07, 0.00323400000001
7.340574802896192e-15, 2.3372483043562234e-08, 8.248695824090605e-18, 0.003266968533157461, 4.316690269495078e-18, 7.920131406022272e-09, 1.745663076423884e-08, 3.2291931673547264e-05, 6.579779609007576e-09, 3.301374355201177e-05, 9.285917631296936e-12, 6.459769626403561e-07, 9.740402894894146e-11, 7.413909723554069e-11, 1.2091804274821505e-12, 2.6189754674945103e-13, 9.998076382737743e-08, 1.0001923987363788e-07, 0.00326700000001
7.492439000728804e-15, 2.3615018166908986e-08, 8.420728623521982e-18, 0.003299968207533574, 4.450456714021135e-18, 8.001417673262326e-09, 1.74583499715964e-08, 3.229167213702564e-05, 6.579717152954694e-09, 3.3014064897885086e-05, 9.28694888477836e-12, 6.459093020391473e-07, 9.839707238533933e-11, 7.489621272711138e-11, 1.2338435148871208e-12, 2.6461325533319826e-13, 9.999089428078299e-08, 1.0000910654843374e-07, 0.00330000000001
